-7.524999976158142090e-01,4.209295749664306641e+00,2.056708526611328125e+02
-5.687500238418579102e-01,3.595440149307250977e+00,2.054370117187500000e+02
-8.312499523162841797e-01,3.814674139022827148e+00,2.059923858642578125e+02
-8.487499952316284180e-01,3.420052766799926758e+00,2.057731628417968750e+02
-8.399999737739562988e-01,4.033908367156982422e+00,2.054370117187500000e+02
-6.650000214576721191e-01,3.156971454620361328e+00,2.055831604003906250e+02
-8.312499523162841797e-01,3.639286756515502930e+00,2.055977783203125000e+02
-1.014999985694885254e+00,3.303127765655517578e+00,2.060947113037109375e+02
-9.537500143051147461e-01,3.858520746231079102e+00,2.055977783203125000e+02
-7.349999547004699707e-01,3.756211757659912109e+00,2.058900756835937500e+02
-6.037499904632568359e-01,3.668518066406250000e+00,2.056416320800781250e+02
-7.262499332427978516e-01,3.887752056121826172e+00,2.058462371826171875e+02
-3.674999773502349854e-01,3.317743062973022461e+00,2.061239471435546875e+02
-3.674999773502349854e-01,3.610055446624755859e+00,2.058754730224609375e+02
-6.475000381469726562e-01,3.726980447769165039e+00,2.053931732177734375e+02
-7.437500357627868652e-01,3.960830450057983398e+00,2.053785400390625000e+02
-1.137500047683715820e+00,3.756211757659912109e+00,2.055247039794921875e+02
-7.524999976158142090e-01,3.697749137878417969e+00,2.062554779052734375e+02
-8.925000429153442383e-01,3.624671220779418945e+00,2.060508728027343750e+02
-1.251250028610229492e+00,4.106986045837402344e+00,2.057585449218750000e+02
-6.299999952316284180e-01,3.610055446624755859e+00,2.054223937988281250e+02
-1.120000004768371582e+00,3.785442829132080078e+00,2.059046936035156250e+02
-6.737499833106994629e-01,3.712364673614501953e+00,2.056854705810546875e+02
-5.074999928474426270e-01,3.361590147018432617e+00,2.059193115234375000e+02
-4.987499713897705078e-01,3.741595983505249023e+00,2.058462371826171875e+02
-1.076249957084655762e+00,4.033908367156982422e+00,2.058900756835937500e+02
-1.006250023841857910e+00,4.092370510101318359e+00,2.058462371826171875e+02
-4.375000000000000000e-01,3.843905448913574219e+00,2.059485473632812500e+02
1.085000038146972656e+00,3.756211757659912109e+00,2.059485473632812500e+02
-2.213749885559082031e+00,3.990061283111572266e+00,2.059485473632812500e+02
-2.607500076293945312e+00,3.215434074401855469e+00,2.053931732177734375e+02
-2.240000009536743164e+00,3.697749137878417969e+00,2.059339294433593750e+02
-1.163750052452087402e+00,3.536977529525756836e+00,2.056270141601562500e+02
-1.566249966621398926e+00,3.683133363723754883e+00,2.061239471435546875e+02
-1.837499886751174927e-01,3.522361755371093750e+00,2.056270141601562500e+02
1.837499886751174927e-01,2.762350320816040039e+00,2.056123962402343750e+02
-6.999999880790710449e-01,3.449283838272094727e+00,2.050570068359375000e+02
-7.875000238418579102e-01,3.420052766799926758e+00,2.052762298583984375e+02
-6.825000047683715820e-01,2.835428237915039062e+00,2.056562500000000000e+02
-6.125000119209289551e-01,3.127740383148193359e+00,2.052469940185546875e+02
-7.787500023841857910e-01,2.703887701034545898e+00,2.051593017578125000e+02
-9.275000095367431641e-01,3.551593065261840820e+00,2.053346862792968750e+02
-1.539999961853027344e+00,3.624671220779418945e+00,2.052908477783203125e+02
-1.225000023841857910e+00,3.478515148162841797e+00,2.052323760986328125e+02
-8.225000500679016113e-01,3.332359075546264648e+00,2.047354431152343750e+02
-6.212499737739562988e-01,2.893890619277954102e+00,2.047062225341796875e+02
-7.612499594688415527e-01,3.288512229919433594e+00,2.049546966552734375e+02
-7.962499856948852539e-01,3.113124847412109375e+00,2.053493041992187500e+02
-7.875000238418579102e-01,3.171587467193603516e+00,2.048670043945312500e+02
-7.087500095367431641e-01,3.478515148162841797e+00,2.053785400390625000e+02
-2.712500095367431641e-01,3.186202764511108398e+00,2.054223937988281250e+02
-6.999999880790710449e-01,3.683133363723754883e+00,2.048085479736328125e+02
-1.128749966621398926e+00,3.376205682754516602e+00,2.051593017578125000e+02
-3.412500023841857910e-01,3.580824375152587891e+00,2.054077911376953125e+02
-4.724999964237213135e-01,3.756211757659912109e+00,2.048377685546875000e+02
-7.524999976158142090e-01,3.317743062973022461e+00,2.053200683593750000e+02
-7.524999976158142090e-01,3.420052766799926758e+00,2.055100860595703125e+02
-6.912499666213989258e-01,3.463899374008178711e+00,2.050570068359375000e+02
-5.774999856948852539e-01,3.215434074401855469e+00,2.054516296386718750e+02
-5.512499809265136719e-01,3.303127765655517578e+00,2.055685577392578125e+02
-6.125000119209289551e-01,3.069278001785278320e+00,2.048816223144531250e+02
-6.825000047683715820e-01,3.610055446624755859e+00,2.052177734375000000e+02
-7.962499856948852539e-01,3.303127765655517578e+00,2.055977783203125000e+02
-8.575000166893005371e-01,2.776965856552124023e+00,2.057731628417968750e+02
-6.650000214576721191e-01,3.171587467193603516e+00,2.056708526611328125e+02
-5.249999761581420898e-01,3.770827054977416992e+00,2.051885375976562500e+02
-5.600000023841857910e-01,3.595440149307250977e+00,2.054516296386718750e+02
-5.950000286102294922e-01,3.639286756515502930e+00,2.052616119384765625e+02
-6.037499904632568359e-01,3.741595983505249023e+00,2.049254608154296875e+02
-3.937500119209289551e-01,3.317743062973022461e+00,2.050862274169921875e+02
-5.774999856948852539e-01,3.683133363723754883e+00,2.055100860595703125e+02
-8.925000429153442383e-01,3.288512229919433594e+00,2.049254608154296875e+02
-8.225000500679016113e-01,3.741595983505249023e+00,2.052323760986328125e+02
-7.612499594688415527e-01,3.273896455764770508e+00,2.058316192626953125e+02
-4.812500178813934326e-01,3.493130683898925781e+00,2.057000885009765625e+02
-5.162500143051147461e-01,3.040046691894531250e+00,2.053639221191406250e+02
-7.962499856948852539e-01,3.127740383148193359e+00,2.053054504394531250e+02
-8.312499523162841797e-01,3.580824375152587891e+00,2.055539398193359375e+02
-8.137500286102294922e-01,3.493130683898925781e+00,2.053493041992187500e+02
-6.650000214576721191e-01,3.668518066406250000e+00,2.054662475585937500e+02
-7.087500095367431641e-01,4.136217594146728516e+00,2.055247039794921875e+02
-6.825000047683715820e-01,3.902367830276489258e+00,2.056270141601562500e+02
-7.699999809265136719e-01,4.048523902893066406e+00,2.048670043945312500e+02
-8.399999737739562988e-01,3.931599140167236328e+00,2.054077911376953125e+02
-8.137500286102294922e-01,4.092370510101318359e+00,2.052469940185546875e+02
-5.074999928474426270e-01,3.712364673614501953e+00,2.053785400390625000e+02
-5.862500071525573730e-01,3.990061283111572266e+00,2.055685577392578125e+02
-6.737499833106994629e-01,3.653902292251586914e+00,2.056708526611328125e+02
-6.650000214576721191e-01,3.463899374008178711e+00,2.055100860595703125e+02
-8.837499618530273438e-01,3.624671220779418945e+00,2.056123962402343750e+02
-8.225000500679016113e-01,3.975445747375488281e+00,2.054223937988281250e+02
-7.962499856948852539e-01,4.370067119598388672e+00,2.058316192626953125e+02
-7.349999547004699707e-01,3.741595983505249023e+00,2.055831604003906250e+02
-6.737499833106994629e-01,3.770827054977416992e+00,2.056270141601562500e+02
-6.299999952316284180e-01,3.800058364868164062e+00,2.058316192626953125e+02
-7.875000238418579102e-01,3.566208839416503906e+00,2.056270141601562500e+02
-9.362499713897705078e-01,3.887752056121826172e+00,2.056270141601562500e+02
-7.875000238418579102e-01,3.683133363723754883e+00,2.056562500000000000e+02
-6.562499403953552246e-01,3.595440149307250977e+00,2.057147064208984375e+02
-6.825000047683715820e-01,3.390821456909179688e+00,2.059339294433593750e+02
-8.837499618530273438e-01,3.990061283111572266e+00,2.053931732177734375e+02
-7.699999809265136719e-01,4.019292354583740234e+00,2.058170013427734375e+02
-8.399999737739562988e-01,3.931599140167236328e+00,2.056416320800781250e+02
-5.512499809265136719e-01,3.668518066406250000e+00,2.058170013427734375e+02
-5.512499809265136719e-01,3.785442829132080078e+00,2.056562500000000000e+02
-6.825000047683715820e-01,4.063139438629150391e+00,2.051008453369140625e+02
-6.562499403953552246e-01,3.887752056121826172e+00,2.051739196777343750e+02
-6.562499403953552246e-01,3.960830450057983398e+00,2.049546966552734375e+02
-6.912499666213989258e-01,3.960830450057983398e+00,2.049839324951171875e+02
-6.825000047683715820e-01,4.048523902893066406e+00,2.057000885009765625e+02
-5.687500238418579102e-01,4.019292354583740234e+00,2.052323760986328125e+02
-5.950000286102294922e-01,3.551593065261840820e+00,2.045308380126953125e+02
-7.875000238418579102e-01,3.463899374008178711e+00,2.055247039794921875e+02
-6.037499904632568359e-01,4.004676818847656250e+00,2.049254608154296875e+02
-5.950000286102294922e-01,4.560070037841796875e+00,2.048085479736328125e+02
-7.699999809265136719e-01,4.355451583862304688e+00,2.051593017578125000e+02
-7.175000309944152832e-01,4.209295749664306641e+00,2.052616119384765625e+02
-6.212499737739562988e-01,4.311604976654052734e+00,2.050716094970703125e+02
-6.999999880790710449e-01,3.624671220779418945e+00,2.054223937988281250e+02
-7.699999809265136719e-01,4.326220035552978516e+00,2.053346862792968750e+02
-7.175000309944152832e-01,4.033908367156982422e+00,2.051739196777343750e+02
-6.737499833106994629e-01,3.800058364868164062e+00,2.050131530761718750e+02
-6.562499403953552246e-01,4.238526821136474609e+00,2.043554534912109375e+02
-6.475000381469726562e-01,4.340836048126220703e+00,2.052616119384765625e+02
-7.349999547004699707e-01,4.121602058410644531e+00,2.050716094970703125e+02
-6.212499737739562988e-01,3.697749137878417969e+00,2.047793121337890625e+02
-6.912499666213989258e-01,3.639286756515502930e+00,2.047354431152343750e+02
-7.437500357627868652e-01,3.580824375152587891e+00,2.047500915527343750e+02
-6.737499833106994629e-01,3.668518066406250000e+00,2.050862274169921875e+02
-8.049999475479125977e-01,3.346974372863769531e+00,2.045892944335937500e+02
-6.999999880790710449e-01,3.639286756515502930e+00,2.048085479736328125e+02
-6.650000214576721191e-01,3.259281158447265625e+00,2.050131530761718750e+02
-6.737499833106994629e-01,3.113124847412109375e+00,2.045600585937500000e+02
-7.262499332427978516e-01,3.551593065261840820e+00,2.048962402343750000e+02
-6.212499737739562988e-01,3.800058364868164062e+00,2.050716094970703125e+02
-6.037499904632568359e-01,3.843905448913574219e+00,2.051885375976562500e+02
-6.299999952316284180e-01,3.551593065261840820e+00,2.051593017578125000e+02
-7.175000309944152832e-01,3.259281158447265625e+00,2.055831604003906250e+02
-7.612499594688415527e-01,3.463899374008178711e+00,2.057731628417968750e+02
-6.999999880790710449e-01,4.004676818847656250e+00,2.057585449218750000e+02
-7.087500095367431641e-01,3.726980447769165039e+00,2.059923858642578125e+02
-6.999999880790710449e-01,4.077754974365234375e+00,2.060508728027343750e+02
-6.562499403953552246e-01,3.697749137878417969e+00,2.054954833984375000e+02
-6.387500166893005371e-01,3.420052766799926758e+00,2.055100860595703125e+02
-7.437500357627868652e-01,3.770827054977416992e+00,2.056416320800781250e+02
-6.650000214576721191e-01,3.668518066406250000e+00,2.051446838378906250e+02
-6.999999880790710449e-01,3.990061283111572266e+00,2.054077911376953125e+02
-7.787500023841857910e-01,3.346974372863769531e+00,2.054662475585937500e+02
-7.524999976158142090e-01,3.785442829132080078e+00,2.048670043945312500e+02
-6.737499833106994629e-01,3.653902292251586914e+00,2.054808654785156250e+02
-6.737499833106994629e-01,4.399298667907714844e+00,2.052323760986328125e+02
-7.612499594688415527e-01,3.843905448913574219e+00,2.051739196777343750e+02
-8.750000000000000000e-01,3.916983366012573242e+00,2.054223937988281250e+02
-8.575000166893005371e-01,3.741595983505249023e+00,2.052469940185546875e+02
-7.733621597290039062e-01,3.566208839416503906e+00,2.052908477783203125e+02
-5.760030150413513184e-01,3.610055446624755859e+00,2.052908477783203125e+02
-5.811339020729064941e-01,3.449283838272094727e+00,2.051154632568359375e+02
-6.037324666976928711e-01,4.121602058410644531e+00,2.054808654785156250e+02
-8.624390959739685059e-01,4.004676818847656250e+00,2.056854705810546875e+02
-6.295201778411865234e-01,3.610055446624755859e+00,2.053785400390625000e+02
-5.818148851394653320e-01,3.960830450057983398e+00,2.055831604003906250e+02
-6.306592226028442383e-01,4.165448665618896484e+00,2.051885375976562500e+02
-7.754467129707336426e-01,4.106986045837402344e+00,2.048377685546875000e+02
-7.268243432044982910e-01,4.296989440917968750e+00,2.053639221191406250e+02
-6.260076165199279785e-01,4.165448665618896484e+00,2.055100860595703125e+02
-7.883242368698120117e-01,3.683133363723754883e+00,2.056854705810546875e+02
-7.133710980415344238e-01,3.741595983505249023e+00,2.055247039794921875e+02
-6.213888525962829590e-01,4.194679737091064453e+00,2.057585449218750000e+02
-5.824846029281616211e-01,4.253142356872558594e+00,2.054370117187500000e+02
-6.225746870040893555e-01,3.639286756515502930e+00,2.058316192626953125e+02
-6.536628603935241699e-01,4.048523902893066406e+00,2.059193115234375000e+02
-6.058058738708496094e-01,2.908506155014038086e+00,2.054808654785156250e+02
-6.632494926452636719e-01,3.273896455764770508e+00,2.054516296386718750e+02
-6.240821480751037598e-01,3.010815620422363281e+00,2.050570068359375000e+02
-5.851609110832214355e-01,3.420052766799926758e+00,2.054370117187500000e+02
-6.252342462539672852e-01,3.580824375152587891e+00,2.053931732177734375e+02
-6.388057470321655273e-01,4.004676818847656250e+00,2.056854705810546875e+02
-5.735420584678649902e-01,3.156971454620361328e+00,2.052469940185546875e+02
-5.174383521080017090e-01,3.653902292251586914e+00,2.050716094970703125e+02
-5.929372310638427734e-01,4.004676818847656250e+00,2.053785400390625000e+02
-5.804616212844848633e-01,3.873136520385742188e+00,2.052323760986328125e+02
-5.943145155906677246e-01,4.106986045837402344e+00,2.053054504394531250e+02
-4.943303465843200684e-01,3.522361755371093750e+00,2.052469940185546875e+02
-5.349743366241455078e-01,4.063139438629150391e+00,2.050131530761718750e+02
-5.841130614280700684e-01,4.004676818847656250e+00,2.048816223144531250e+02
-6.504429578781127930e-01,4.267758369445800781e+00,2.053346862792968750e+02
-4.713560938835144043e-01,3.990061283111572266e+00,2.051446838378906250e+02
-4.071444869041442871e-01,3.843905448913574219e+00,2.052031555175781250e+02
-4.133362770080566406e-01,3.843905448913574219e+00,2.054516296386718750e+02
-6.382392644882202148e-01,4.194679737091064453e+00,2.047354431152343750e+02
-6.867290139198303223e-01,4.282373428344726562e+00,2.052323760986328125e+02
-5.686642527580261230e-01,3.390821456909179688e+00,2.051300811767578125e+02
-5.738410949707031250e-01,3.829289674758911133e+00,2.048231658935546875e+02
-6.052355766296386719e-01,3.916983366012573242e+00,2.048377685546875000e+02
-4.789328575134277344e-01,4.033908367156982422e+00,2.050277709960937500e+02
-6.684235334396362305e-01,3.946214437484741211e+00,2.050716094970703125e+02
-5.679737329483032227e-01,3.610055446624755859e+00,2.051446838378906250e+02
-5.556550025939941406e-01,3.449283838272094727e+00,2.051739196777343750e+02
-5.259138345718383789e-01,4.136217594146728516e+00,2.054662475585937500e+02
-5.226093530654907227e-01,4.267758369445800781e+00,2.055539398193359375e+02
-8.168256878852844238e-01,4.165448665618896484e+00,2.059339294433593750e+02
-5.754434466361999512e-01,3.493130683898925781e+00,2.059339294433593750e+02
-5.718278288841247559e-01,4.106986045837402344e+00,2.052031555175781250e+02
-9.882349371910095215e-01,3.931599140167236328e+00,2.056270141601562500e+02
-6.320256590843200684e-01,3.741595983505249023e+00,2.054662475585937500e+02
-5.493045449256896973e-01,4.033908367156982422e+00,2.058608551025390625e+02
-5.371032357215881348e-01,4.092370510101318359e+00,2.054516296386718750e+02
-4.899784326553344727e-01,4.282373428344726562e+00,2.057147064208984375e+02
-5.568997859954833984e-01,4.194679737091064453e+00,2.059046936035156250e+02
-5.096506476402282715e-01,4.063139438629150391e+00,2.057439270019531250e+02
-4.976985454559326172e-01,3.653902292251586914e+00,2.060216369628906250e+02
-7.395713925361633301e-01,3.580824375152587891e+00,2.060216369628906250e+02
-6.736744642257690430e-01,3.653902292251586914e+00,2.058316192626953125e+02
-3.719416856765747070e-01,3.931599140167236328e+00,2.056562500000000000e+02
-5.096047520637512207e-01,4.019292354583740234e+00,2.054662475585937500e+02
-7.776527404785156250e-01,4.092370510101318359e+00,2.057147064208984375e+02
-8.952666521072387695e-01,3.668518066406250000e+00,2.060654907226562500e+02
-7.408915162086486816e-01,3.405436992645263672e+00,2.057147064208984375e+02
-5.349863767623901367e-01,3.741595983505249023e+00,2.055977783203125000e+02
-7.678748369216918945e-01,3.230049848556518555e+00,2.061531829833984375e+02
-5.355501770973205566e-01,3.624671220779418945e+00,2.059339294433593750e+02
-3.746852576732635498e-01,3.420052766799926758e+00,2.060801086425781250e+02
-1.209352314472198486e-01,3.186202764511108398e+00,2.058462371826171875e+02
-1.646852493286132812e-01,3.536977529525756836e+00,2.057293243408203125e+02
-2.521852552890777588e-01,3.361590147018432617e+00,2.054662475585937500e+02
-3.046852648258209229e-01,3.536977529525756836e+00,2.057147064208984375e+02
-5.093523859977722168e-02,3.610055446624755859e+00,2.054370117187500000e+02
-1.296852529048919678e-01,3.712364673614501953e+00,2.057293243408203125e+02
-3.659352362155914307e-01,3.244665145874023438e+00,2.060362548828125000e+02
-2.959352433681488037e-01,3.800058364868164062e+00,2.061093292236328125e+02
-3.921851813793182373e-01,3.726980447769165039e+00,2.056123962402343750e+02
-3.309352695941925049e-01,3.683133363723754883e+00,2.054223937988281250e+02
-3.396852314472198486e-01,3.639286756515502930e+00,2.057439270019531250e+02
-1.996852457523345947e-01,3.405436992645263672e+00,2.054077911376953125e+02
-4.884352385997772217e-01,3.156971454620361328e+00,2.057293243408203125e+02
-6.021852493286132812e-01,3.595440149307250977e+00,2.055393218994140625e+02
-2.468523383140563965e-02,3.814674139022827148e+00,2.050570068359375000e+02
-4.884352385997772217e-01,3.624671220779418945e+00,2.055247039794921875e+02
-1.030935287475585938e+00,3.376205682754516602e+00,2.056270141601562500e+02
-1.354685187339782715e+00,3.463899374008178711e+00,2.055393218994140625e+02
-8.909351825714111328e-01,3.595440149307250977e+00,2.051300811767578125e+02
-6.896852254867553711e-01,3.405436992645263672e+00,2.054370117187500000e+02
-1.121852397918701172e-01,3.522361755371093750e+00,2.057439270019531250e+02
-1.593524217605590820e-02,3.829289674758911133e+00,2.055977783203125000e+02
7.156476378440856934e-02,3.624671220779418945e+00,2.063577880859375000e+02
-7.771852016448974609e-01,3.420052766799926758e+00,2.054370117187500000e+02
-2.259352505207061768e-01,3.785442829132080078e+00,2.057877807617187500e+02
3.865647614002227783e-01,3.843905448913574219e+00,2.053785400390625000e+02
5.406476557254791260e-02,3.653902292251586914e+00,2.054808654785156250e+02
-3.309352695941925049e-01,3.493130683898925781e+00,2.054223937988281250e+02
-5.093523859977722168e-02,3.668518066406250000e+00,2.053931732177734375e+02
-3.659352362155914307e-01,3.376205682754516602e+00,2.049400787353515625e+02
-6.284352540969848633e-01,4.209295749664306641e+00,2.051593017578125000e+02
-5.846852064132690430e-01,3.975445747375488281e+00,2.051154632568359375e+02
-4.184352457523345947e-01,3.434668064117431641e+00,2.054223937988281250e+02
-4.218524694442749023e-02,3.493130683898925781e+00,2.057293243408203125e+02
-5.093523859977722168e-02,3.536977529525756836e+00,2.058900756835937500e+02
-1.821852624416351318e-01,3.683133363723754883e+00,2.050570068359375000e+02
-4.534352719783782959e-01,3.653902292251586914e+00,2.051739196777343750e+02
-3.834352791309356689e-01,3.434668064117431641e+00,2.050423889160156250e+02
-6.109352111816406250e-01,3.566208839416503906e+00,2.052762298583984375e+02
-4.709351956844329834e-01,3.697749137878417969e+00,2.054808654785156250e+02
-2.609352171421051025e-01,3.858520746231079102e+00,2.052762298583984375e+02
-3.134352266788482666e-01,3.829289674758911133e+00,2.051008453369140625e+02
-4.796852767467498779e-01,4.033908367156982422e+00,2.052323760986328125e+02
-1.092185139656066895e+00,3.610055446624755859e+00,2.053931732177734375e+02
-7.421852350234985352e-01,4.106986045837402344e+00,2.053493041992187500e+02
-4.184352457523345947e-01,3.230049848556518555e+00,2.048377685546875000e+02
-7.718524336814880371e-02,3.522361755371093750e+00,2.050716094970703125e+02
-1.909352242946624756e-01,3.580824375152587891e+00,2.052908477783203125e+02
-6.371852159500122070e-01,3.566208839416503906e+00,2.052908477783203125e+02
-2.171852588653564453e-01,2.850043773651123047e+00,2.053054504394531250e+02
-3.309352695941925049e-01,3.346974372863769531e+00,2.055393218994140625e+02
-4.009352624416351318e-01,3.083893775939941406e+00,2.051008453369140625e+02
-6.109352111816406250e-01,3.580824375152587891e+00,2.052469940185546875e+02
-6.021852493286132812e-01,3.420052766799926758e+00,2.048962402343750000e+02
-6.896852254867553711e-01,3.346974372863769531e+00,2.053200683593750000e+02
-6.196851730346679688e-01,3.127740383148193359e+00,2.057877807617187500e+02
-4.621851742267608643e-01,2.981584310531616211e+00,2.057000885009765625e+02
-4.709351956844329834e-01,3.507746458053588867e+00,2.053785400390625000e+02
-3.921851813793182373e-01,2.791581392288208008e+00,2.054662475585937500e+02
-4.621851742267608643e-01,3.931599140167236328e+00,2.054516296386718750e+02
-6.284352540969848633e-01,4.033908367156982422e+00,2.053785400390625000e+02
-5.584353208541870117e-01,4.092370510101318359e+00,2.055247039794921875e+02
-4.359352290630340576e-01,3.390821456909179688e+00,2.053639221191406250e+02
-3.746852576732635498e-01,3.098509311676025391e+00,2.052616119384765625e+02
-3.484352529048919678e-01,3.595440149307250977e+00,2.054662475585937500e+02
-2.434352338314056396e-01,3.303127765655517578e+00,2.054808654785156250e+02
-5.059351921081542969e-01,3.668518066406250000e+00,2.054516296386718750e+02
-5.934352874755859375e-01,3.346974372863769531e+00,2.052031555175781250e+02
-3.834352791309356689e-01,2.747734546661376953e+00,2.053200683593750000e+02
-4.884352385997772217e-01,3.215434074401855469e+00,2.054370117187500000e+02
-5.409351587295532227e-01,3.303127765655517578e+00,2.055539398193359375e+02
-3.396852314472198486e-01,3.434668064117431641e+00,2.051739196777343750e+02
-5.146852731704711914e-01,3.303127765655517578e+00,2.054662475585937500e+02
-4.796852767467498779e-01,2.952353000640869141e+00,2.049693145751953125e+02
-4.271852076053619385e-01,3.273896455764770508e+00,2.047646942138671875e+02
-4.359352290630340576e-01,3.332359075546264648e+00,2.051739196777343750e+02
-5.934352874755859375e-01,2.806197166442871094e+00,2.041362304687500000e+02
-4.971852004528045654e-01,3.215434074401855469e+00,2.045454559326171875e+02
-3.396852314472198486e-01,3.054662466049194336e+00,2.047208251953125000e+02
-5.409351587295532227e-01,3.434668064117431641e+00,2.047646942138671875e+02
-5.496852397918701172e-01,3.668518066406250000e+00,2.053054504394531250e+02
-5.584353208541870117e-01,3.317743062973022461e+00,2.047354431152343750e+02
-4.359352290630340576e-01,3.156971454620361328e+00,2.050570068359375000e+02
-4.096852242946624756e-01,2.996199846267700195e+00,2.051446838378906250e+02
-5.409351587295532227e-01,2.791581392288208008e+00,2.048962402343750000e+02
-3.921851813793182373e-01,3.010815620422363281e+00,2.051885375976562500e+02
-4.884352385997772217e-01,2.850043773651123047e+00,2.050131530761718750e+02
-4.359352290630340576e-01,3.025431156158447266e+00,2.051008453369140625e+02
-3.134352266788482666e-01,2.718503475189208984e+00,2.052616119384765625e+02
-3.309352695941925049e-01,3.098509311676025391e+00,2.052762298583984375e+02
-5.759352445602416992e-01,3.171587467193603516e+00,2.047062225341796875e+02
-5.759352445602416992e-01,3.259281158447265625e+00,2.056270141601562500e+02
-4.096852242946624756e-01,2.499269247055053711e+00,2.049693145751953125e+02
-5.234352350234985352e-01,3.273896455764770508e+00,2.048231658935546875e+02
-4.709351956844329834e-01,3.010815620422363281e+00,2.050277709960937500e+02
-4.709351956844329834e-01,2.850043773651123047e+00,2.050131530761718750e+02
-5.934352874755859375e-01,3.054662466049194336e+00,2.052323760986328125e+02
-4.709351956844329834e-01,3.303127765655517578e+00,2.046916046142578125e+02
-3.659352362155914307e-01,2.996199846267700195e+00,2.048085479736328125e+02
-5.409351587295532227e-01,3.405436992645263672e+00,2.046623687744140625e+02
-7.159352302551269531e-01,2.806197166442871094e+00,2.049693145751953125e+02
-6.896852254867553711e-01,2.893890619277954102e+00,2.049985351562500000e+02
-3.746852576732635498e-01,3.434668064117431641e+00,2.046769866943359375e+02
-4.096852242946624756e-01,3.083893775939941406e+00,2.045308380126953125e+02
-4.534352719783782959e-01,3.478515148162841797e+00,2.048085479736328125e+02
-6.284352540969848633e-01,3.536977529525756836e+00,2.049254608154296875e+02
-7.684352397918701172e-01,2.996199846267700195e+00,2.048670043945312500e+02
-6.546852588653564453e-01,3.069278001785278320e+00,2.051446838378906250e+02
-4.271852076053619385e-01,2.835428237915039062e+00,2.052616119384765625e+02
-4.534352719783782959e-01,3.712364673614501953e+00,2.047354431152343750e+02
-4.884352385997772217e-01,3.434668064117431641e+00,2.045600585937500000e+02
-4.709351956844329834e-01,3.756211757659912109e+00,2.046916046142578125e+02
-3.484352529048919678e-01,2.776965856552124023e+00,2.051008453369140625e+02
-4.534352719783782959e-01,3.580824375152587891e+00,2.049693145751953125e+02
-5.759352445602416992e-01,3.361590147018432617e+00,2.049985351562500000e+02
-8.471852540969848633e-01,3.434668064117431641e+00,2.053200683593750000e+02
-7.334351539611816406e-01,3.273896455764770508e+00,2.046331481933593750e+02
-3.309352695941925049e-01,3.259281158447265625e+00,2.045454559326171875e+02
-6.459351778030395508e-01,3.390821456909179688e+00,2.046185302734375000e+02
-7.334351539611816406e-01,3.040046691894531250e+00,2.048523864746093750e+02
-3.484352529048919678e-01,2.893890619277954102e+00,2.045892944335937500e+02
